text	label
Amgen : Siebel Handheld deployment - Note : I believe [PERSON] is getting more comfortable with mobility as a tangible project he can sell to other clients - Note : [PERSON] needs constant reminders of why Biogen chose us and how we differentiate ourselves from Siebel Handheld Action Items - Send [PERSON] screenshots of the existing AvocadoIT [PERSON] application to convince him we can enable samples ( Ty ) - Create EP pharma perspective slides to forward to Grant Andes based on previous industry slides and recent pharma conference ( Ty ) - Follow - up with [PERSON] late next week , early the following week on samples intelligence via Wyeth team ( Ty ) Let me know if you have questions on the above , [PERSON] [PERSON] [PERSON] [PERSON] [PERSON] Director , Business Development AvocadoIT , Inc. 2211 North First Street Suite 200 [LOCATION] [LOCATION] , [LOCATION] 95131 Direct : 408.562.7945 Fax : 408.562.8100 ty.wang@avocadoit.com www.avocadoit.com AvocadoIT , Your Business Everywhere !	OfferHelp
"Again , if you need any help on this or want to brainstorm , we can bring in AE 's ( or former AE 's ) who have worked on frameworks & also sites that have similar customization . [PERSON] , please forward the complete ART as soon as it 's done to all the people listed in the "" To "" list above in addition to sending it to the ' AE Scoping Request ' e - mail ID ."	OfferHelp
If you need assistance please contact [PERSON] [PERSON] at 562 - 8189 and she will direct to to the appropriate individual .	OfferHelp
However , if you have basic questions on the integration , please call [PERSON] and he should be able to help . 2 .	OfferHelp
If you have any questions , please contact ChannelWave Technical Support at 617.995.0355 or support@channelwave.com Regards , ChannelWave Technical Support ------------------------------------------------- [PERSON] [PERSON] [PERSON] [PERSON] [PERSON] [PERSON] [PERSON] ChannelWave Software http://www.channelwave.com -------------------------------------------------	OfferHelp
If you have any questions , concerns or comments please let us know .	OfferHelp
Here is the conference call information for Monday , February 5 , 2001 . Please let me know if you have any questions .	OfferHelp
If you have any questions , please do not hesitate to contact us .	OfferHelp
I need more time to review it in more detail .	RequestFeedback
In addition if you have any questions regarding the plan you can access their website by following the link I have provided .	OfferHelp
Let me know if you need help .	OfferHelp
If you have any questions or comments regarding the attached , do n't hesitate to contact me .	OfferHelp
Please contact me if you have any questions . [PERSON] , [PERSON] [PERSON] Director of Networks and Operations AvocadoIT , Inc. 2211 North First Street Suite 200 [LOCATION] [LOCATION] , [LOCATION] 95131 Direct : 408.562.8065	OfferHelp
Please review the chart and send me your comments .	RequestFeedback
Here 's the info that needs to get placed into the AE Intranet - please use your judgement as to where these items need to go - there will be updates probably twice weekly : Thanks , please contact me if you have any questions .	OfferHelp
Can you please give me your feedback on this ? Thanks arun	RequestFeedback
We will setup an email alias shortly that can be used to discuss any technical issues pertaining to this release , until then please feel free to send me email if you have any questions .	OfferHelp
If you have any question about this section please contact : debbie.margulies@avocadoit.com - AvocadoIT Standards Outline - AvocadoIT Font Files - AvocadoIT Company Logos -	OfferHelp
Please test and send us your feedback .	RequestFeedback
Please take a moment to review them .	RequestFeedback
please review and send comments to yuyu .	RequestFeedback
If you have any other problems with your office door keys , please send an email to Facilities@avocadoit.com or stop by [PERSON] [PERSON] [PERSON] office between the hours of 8:30 a.m. and 5:00 p.m. to report the problem .	OfferHelp
I think most of the below fields are fairly self - explanatory , but please do n't hesitate to contact me if you have any questions .	OfferHelp
Please make the following changes and I think we have a deal .	MakeChanges
Please test it and let me know if you still have problems .	OfferHelp
Please review it and send it to Hideki and [PERSON] to Toshi .	RequestFeedback
If you have any questions , please let me know .	OfferHelp
Let me know if you have questions or need additional information , [PERSON] [PERSON] [PERSON] Marketing Manager AvocadoIT , Inc. 2211 North First Street Suite 200 [LOCATION] [LOCATION] , [LOCATION] 95131 [LOCATION] : 408.562.8059 [LOCATION] : 408.393.1052 Fax : 408.562.8100 debbie.margulies@avocadoit.com www.avocadoit.com AvocadoIT , Your Business Everywhere !	OfferHelp
If you have any questions , please give me ( 8022 ) or [PERSON] ( 8014 ) a call . Have a great day , [PERSON] [PERSON] [PERSON] [PERSON] Director of Finance & Administration AvocadoIT 3231 Scott Boulevard [LOCATION] [LOCATION] , [LOCATION] 95054 ( 408 ) 562 - 8022 direct dial ( 408 ) 562 - 8000 corporate ( 408 ) 562 - 8100 fax ssimmons@avocadoit.com	OfferHelp
Please let me know if you have any additional questions .	OfferHelp
If you have any questions or concerns regarding this , please let me know .	OfferHelp
Please take the time to look a the improved srfunds.com and provide any feedback you may have regarding further improvements .	RequestFeedback
Please advise if you need any additional help .	OfferHelp
Please let me know if you have any questions .	OfferHelp
We really need something ASAP so that the internal team can review it .	RequestFeedback
If you have any questions , please contact me .	OfferHelp
3/1 - 3/2 - write SFS and complete external review 3/5 - 3/9 - Admin tool code changes - here we may need to make minor changes to the EMAS code like URLencode the messages exchanged with server .	MakeChanges
The list is taken from the UI Description section of the ERT User Guide , in case you want to take a look at the descriptions .	OfferHelp
Please let me know if you have any questions .	OfferHelp
I 'm travelling the rest of this week , so please follow up with him if you have any questions .	OfferHelp
Hi All , If you have any questions , please forward it to Om . Thanks , Wilhan	OfferHelp
Please feel free to give us your feedback .	RequestFeedback
If you have any questions , please contact me .	OfferHelp
If there are any problems that you need my assistance on please call my cell phone .	OfferHelp
If you ever have any questions about AvocadoIT or anything about wireless , voice , interactive TV , please let me know .	OfferHelp
and I will compare this list to what currently exists in the User Guide and Online Help and make changes , if required .	MakeChanges
Please advise if you have any questions or concerns , Thanks !	OfferHelp
If you have any questions , please do not hesitate to contact me .	OfferHelp
In the meantime , please do n't hesitate to contact me at any time if you have any questions about what / how we 're doing or if you 'd like any specific information .	OfferHelp
Please let me know if you have any questions .	OfferHelp
If you have any questions , please let me know .	OfferHelp
If you have any questions , or you would like information on items that have been issued , please let me know .	OfferHelp
Please send comments , questions , or newsworthy items AvocadoIT , Inc. 2211 North First Street , Suite 200 [LOCATION] [LOCATION] , [LOCATION] 95131 408.562.8000 - phone 408.562.8100 - fax AvocadoIT Unplugged is a biweekly newsletter that is circulated on an opt - in basis .	RequestFeedback
Hi everybody , Please provide your feedback regarding the SE Intranet Directory , enclosed . Thanks ,	RequestFeedback
In addition if you have any questions regarding the plan you can access their website by following the link I have provided .	OfferHelp
Please send comments , questions , or newsworthy items AvocadoIT , Inc. 2211 North First Street , Suite 200 [LOCATION] [LOCATION] , [LOCATION] 95131 408/562 - 8000 - phone 408/562 - 8100 - fax AvocadoIT Unplugged is a bimonthly newsletter that is circulated on an opt - in basis .	RequestFeedback
If you have any questions please contact [PERSON] [PERSON] or myself at extension 8012 .	OfferHelp
Please send comments , questions , or newsworthy items AvocadoIT , Inc. 2211 North First Street , Suite 200 [LOCATION] [LOCATION] , [LOCATION] 95131 408.562.8000 - phone 408.562.8100 - fax AvocadoIT Unplugged is a bimonthly newsletter that is circulated on an opt - in basis .	RequestFeedback
Please let me know if you have any questions .	OfferHelp
If you have any questions or concerns please let us know .	OfferHelp
If you have any questions or concerns please contact IT or Facilities .	OfferHelp
If you have questions , please let me know .	OfferHelp
Make sure [PERSON] has who he wants read it and make changes . 12 .	MakeChanges
If you have any questions about this , I would be happy to provide the details .	OfferHelp
Hi Ritesh , As per [PERSON] request , the X109 re - build is ready , and it is in \\CM\CM\Special\X109 Please review it , before I release it to the regular distribution .	RequestFeedback
If you have any questions or comments before the meeting , please feel free to contact me on 415 - 990 - 9729 .	OfferHelp
